FID,assem_dist,asset_id,at_between,boro_cd,boro_code,boro_name,cong_dist,coun_dist,latitude,location,longitude,nodeid,physical_i,segment_id,shelter_id,st_sen_dis,street
1022,86.000000000000000,1023.000000000000000,W BURNSIDE AV,205.000000000000000,2.000000000000000,Bronx,15.000000000000000,14.000000000000000,40.854627000000001,UNIVERSITY AV,-73.911225999999999,44683.000000000000000,59558.000000000000000,0072965,BX03065,29.000000000000000,UNIVERSITY AVENUE
1023,77.000000000000000,1024.000000000000000,W TREMONT AV,205.000000000000000,2.000000000000000,Bronx,15.000000000000000,14.000000000000000,40.852756999999997,SEDGWICK AV,-73.918662999999995,44041.000000000000000,40084.000000000000000,0113092,BX03066,29.000000000000000,SEDGWICK AVENUE
1024,86.000000000000000,1025.000000000000000,W BURNSIDE AV,205.000000000000000,2.000000000000000,Bronx,15.000000000000000,14.000000000000000,40.853382000000003,UNIVERSITY AV,-73.912345000000002,0.000000000000000,59560.000000000000000,0111555,BX03068,29.000000000000000,UNIVERSITY AVENUE
1025,72.000000000000000,1026.000000000000000,BROADWAY,207.000000000000000,1.000000000000000,Manhattan,13.000000000000000,10.000000000000000,40.874178000000001,W 225 ST,-73.909301999999997,0.000000000000000,155466.000000000000000,0270793,BX03069,31.000000000000000,WEST 225 STREET
1026,80.000000000000000,1027.000000000000000,MACE AV,211.000000000000000,2.000000000000000,Bronx,14.000000000000000,13.000000000000000,40.862481000000002,EASTCHESTER RD,-73.843547999999998,0.000000000000000,54437.000000000000000,0088459,BX03070,34.000000000000000,EASTCHESTER ROAD
1027,80.000000000000000,1028.000000000000000,MACE AV,211.000000000000000,2.000000000000000,Bronx,14.000000000000000,13.000000000000000,40.863050999999999,EASTCHESTER RD,-73.843297000000007,0.000000000000000,54436.000000000000000,0088467,BX03071,34.000000000000000,EASTCHESTER ROAD
1028,83.000000000000000,1029.000000000000000,STEENWICK AV,212.000000000000000,2.000000000000000,Bronx,16.000000000000000,12.000000000000000,40.884577000000000,BOSTON RD,-73.831500000000005,0.000000000000000,54547.000000000000000,0095586,BX03072,36.000000000000000,BOSTON ROAD
1029,81.000000000000000,1030.000000000000000,FURMAN AV,212.000000000000000,2.000000000000000,Bronx,16.000000000000000,11.000000000000000,40.903193999999999,E 241 ST,-73.849626999999998,54427.000000000000000,57593.000000000000000,0089396,BX03074,36.000000000000000,EAST 241 STREET
1030,83.000000000000000,1031.000000000000000,PAULDING AV,212.000000000000000,2.000000000000000,Bronx,16.000000000000000,12.000000000000000,40.890481000000001,E 233 ST,-73.848547999999994,0.000000000000000,50576.000000000000000,0089454,BX03075,36.000000000000000,EAST 233 STREET
1031,81.000000000000000,1032.000000000000000,KATONAH AV,212.000000000000000,2.000000000000000,Bronx,16.000000000000000,11.000000000000000,40.895916999999997,E 233 ST,-73.866468999999995,0.000000000000000,50553.000000000000000,0088920,BX03076,34.000000000000000,EAST 233 STREET
1032,84.000000000000000,1033.000000000000000,E 154 ST,201.000000000000000,2.000000000000000,Bronx,15.000000000000000,17.000000000000000,40.818755000000003,3 AV,-73.914367999999996,0.000000000000000,35990.000000000000000,0070233,BX03077,32.000000000000000,3 AVENUE
1033,80.000000000000000,1034.000000000000000,Mosholu Pkwy South,207.000000000000000,2.000000000000000,Bronx,13.000000000000000,11.000000000000000,40.871993000000003,BAINBRIDGE AV,-73.882628999999994,49077.000000000000000,51003.000000000000000,0080452,BX03078,36.000000000000000,BAINBRIDGE AVENUE
1034,85.000000000000000,1035.000000000000000,TIFFANY ST,202.000000000000000,2.000000000000000,Bronx,15.000000000000000,17.000000000000000,40.818559999999998,SOUTHERN BLVD,-73.893741000000006,0.000000000000000,39996.000000000000000,0077519,BX03079,32.000000000000000,SOUTHERN BOULEVARD
1035,84.000000000000000,1036.000000000000000,E 161 ST,204.000000000000000,2.000000000000000,Bronx,15.000000000000000,8.000000000000000,40.826363000000001,Grand Concourse,-73.923102000000000,0.000000000000000,35595.000000000000000,0158379,BX03082,29.000000000000000,GRAND CONCOURSE
1036,78.000000000000000,1037.000000000000000,3 AV,206.000000000000000,2.000000000000000,Bronx,15.000000000000000,15.000000000000000,40.860748999999998,E FORDHAM RD,-73.889854000000000,0.000000000000000,38021.000000000000000,0080175,BX03083,34.000000000000000,EAST FORDHAM ROAD
1037,78.000000000000000,1038.000000000000000,E FORDHAM RD,206.000000000000000,2.000000000000000,Bronx,15.000000000000000,15.000000000000000,40.860520000000001,3 AV,-73.890617000000006,104492.000000000000000,36043.000000000000000,0188247,BX03084,34.000000000000000,3 AVENUE
1038,79.000000000000000,1039.000000000000000,E 156 ST,201.000000000000000,2.000000000000000,Bronx,15.000000000000000,17.000000000000000,40.819839000000002,3 AV,-73.913426000000001,0.000000000000000,35988.000000000000000,0070379,BX03085,32.000000000000000,3 AVENUE
1039,82.000000000000000,1040.000000000000000,BOSTON RD,212.000000000000000,2.000000000000000,Bronx,14.000000000000000,13.000000000000000,40.889882999999998,ROPES AV,-73.819541999999998,0.000000000000000,90875.000000000000000,0180068,BX03086,34.000000000000000,ROPES AVENUE
1040,84.000000000000000,1041.000000000000000,CYPRESS AV,201.000000000000000,2.000000000000000,Bronx,15.000000000000000,8.000000000000000,40.805357999999998,E 138 ST,-73.914277999999996,0.000000000000000,57268.000000000000000,0070153,BX03087,29.000000000000000,EAST 138 STREET
1041,84.000000000000000,1042.000000000000000,E 149 ST,202.000000000000000,2.000000000000000,Bronx,15.000000000000000,17.000000000000000,40.812553000000001,PROSPECT AV,-73.904233000000005,0.000000000000000,36375.000000000000000,0077217,BX03089,32.000000000000000,PROSPECT AVENUE
1042,86.000000000000000,1043.000000000000000,E BURNSIDE AV,205.000000000000000,2.000000000000000,Bronx,15.000000000000000,15.000000000000000,40.852055000000000,Grand Concourse,-73.903581000000003,106088.000000000000000,35633.000000000000000,0190942,BX0309,33.000000000000000,GRAND CONCOURSE
1043,79.000000000000000,1044.000000000000000,E 153 ST,201.000000000000000,2.000000000000000,Bronx,15.000000000000000,17.000000000000000,40.818641999999997,3 AV,-73.914202000000003,0.000000000000000,35990.000000000000000,0070233,BX03090,32.000000000000000,3 AVENUE
1044,81.000000000000000,1045.000000000000000,KEPLER AV,212.000000000000000,2.000000000000000,Bronx,16.000000000000000,11.000000000000000,40.896526999999999,E 233 ST,-73.870655999999997,54117.000000000000000,50550.000000000000000,0081387,BX03091,34.000000000000000,EAST 233 STREET
1045,81.000000000000000,1046.000000000000000,NAPIER AV,212.000000000000000,2.000000000000000,Bronx,16.000000000000000,11.000000000000000,40.895620999999998,E 233 ST,-73.874932000000001,49651.000000000000000,50544.000000000000000,0081359,BX03093,34.000000000000000,EAST 233 STREET
1046,79.000000000000000,1047.000000000000000,PROSPECT AV,203.000000000000000,2.000000000000000,Bronx,15.000000000000000,16.000000000000000,40.833488000000003,BOSTON RD,-73.896687000000000,47938.000000000000000,0.000000000000000,8000548,BX03096,33.000000000000000,DISTRICT BOUNDARY
1047,79.000000000000000,1048.000000000000000,E 161 ST,204.000000000000000,2.000000000000000,Bronx,15.000000000000000,16.000000000000000,40.825305999999998,Concourse Village East,-73.918718999999996,0.000000000000000,120270.000000000000000,0223967,BX03098,32.000000000000000,CONCOURSE VILLAGE EAST
1048,82.000000000000000,1049.000000000000000,ST THERESA AV,210.000000000000000,2.000000000000000,Bronx,14.000000000000000,13.000000000000000,40.849369000000003,WESTCHESTER AV,-73.830545000000001,57465.000000000000000,56029.000000000000000,0094454,BX03099,34.000000000000000,WESTCHESTER AVENUE
1049,83.000000000000000,1050.000000000000000,E GUN HILL RD,212.000000000000000,2.000000000000000,Bronx,16.000000000000000,12.000000000000000,40.868898999999999,EASTCHESTER RD,-73.842471000000003,79521.000000000000000,54425.000000000000000,0135484,BX03100,36.000000000000000,EASTCHESTER ROAD
1050,80.000000000000000,1051.000000000000000,THROOP AV,211.000000000000000,2.000000000000000,Bronx,14.000000000000000,13.000000000000000,40.858032999999999,PELHAM PKWY,-73.851547999999994,0.000000000000000,128780.000000000000000,0236598,BX03101,34.000000000000000,PELHAM PARKWAY GREENWAY
1051,80.000000000000000,1052.000000000000000,Pelham Pkwy South,211.000000000000000,2.000000000000000,Bronx,14.000000000000000,13.000000000000000,40.856869000000003,EASTCHESTER RD,-73.844001000000006,0.000000000000000,54443.000000000000000,0088439,BX03102,34.000000000000000,EASTCHESTER ROAD
1052,84.000000000000000,1053.000000000000000,WILLIS AV,201.000000000000000,2.000000000000000,Bronx,15.000000000000000,8.000000000000000,40.809356999999999,E 138 ST,-73.923201000000006,0.000000000000000,151216.000000000000000,0265870,BX03103,29.000000000000000,EAST 138 STREET
1053,84.000000000000000,1054.000000000000000,WILLIS AV,201.000000000000000,2.000000000000000,Bronx,15.000000000000000,8.000000000000000,40.808883000000002,E 138 ST,-73.922595000000001,0.000000000000000,57264.000000000000000,0069922,BX03104,29.000000000000000,EAST 138 STREET
1054,84.000000000000000,1055.000000000000000,WESTCHESTER AV,201.000000000000000,2.000000000000000,Bronx,15.000000000000000,17.000000000000000,40.816809999999997,3 AV,-73.916302000000002,0.000000000000000,35995.000000000000000,0070202,BX03105,32.000000000000000,3 AVENUE
1055,78.000000000000000,1056.000000000000000,E 187 ST,206.000000000000000,2.000000000000000,Bronx,15.000000000000000,15.000000000000000,40.853189000000000,SOUTHERN BLVD,-73.881591000000000,49020.000000000000000,0.000000000000000,0292688,BX03108,33.000000000000000,DISTRICT BOUNDARY
1056,87.000000000000000,1057.000000000000000,GLEASON AV,209.000000000000000,2.000000000000000,Bronx,14.000000000000000,18.000000000000000,40.832214000000000,Castle Hill Av,-73.850973999999994,0.000000000000000,54598.000000000000000,0086562,BX03111,34.000000000000000,CASTLE HILL AVENUE
1057,85.000000000000000,1058.000000000000000,PATTERSON AV,209.000000000000000,2.000000000000000,Bronx,15.000000000000000,18.000000000000000,40.813578000000000,SOUNDVIEW AV,-73.857792000000003,0.000000000000000,73506.000000000000000,0108891,BX03113,34.000000000000000,SOUNDVIEW AVENUE
1058,82.000000000000000,1059.000000000000000,ROCHELLE ST,210.000000000000000,2.000000000000000,Bronx,14.000000000000000,13.000000000000000,40.839283000000002,CITY ISLAND AV,-73.783411999999998,0.000000000000000,63611.000000000000000,0099618,BX03114,34.000000000000000,CITY ISLAND AVENUE
1059,82.000000000000000,1060.000000000000000,FORDHAM ST,210.000000000000000,2.000000000000000,Bronx,14.000000000000000,13.000000000000000,40.847451999999997,CITY ISLAND AV,-73.786455000000004,60695.000000000000000,63618.000000000000000,0099593,BX03115,34.000000000000000,CITY ISLAND AVENUE
1060,82.000000000000000,1061.000000000000000,ALDRICH ST,210.000000000000000,2.000000000000000,Bronx,16.000000000000000,12.000000000000000,40.870294000000001,BAYCHESTER AV,-73.832418000000004,0.000000000000000,59986.000000000000000,0145174,BX03116,36.000000000000000,BAYCHESTER AVENUE
1061,82.000000000000000,1062.000000000000000,COOP CITY BLVD,210.000000000000000,2.000000000000000,Bronx,16.000000000000000,12.000000000000000,40.877873999999998,Dreiser Loop West,-73.829676000000006,0.000000000000000,87418.000000000000000,0232295,BX03117,36.000000000000000,DREISER LOOP
1062,80.000000000000000,1063.000000000000000,WHITE PLAINS RD,211.000000000000000,2.000000000000000,Bronx,14.000000000000000,15.000000000000000,40.865343000000003,ALLERTON AV,-73.867044000000007,0.000000000000000,42078.000000000000000,0087524,BX03118,34.000000000000000,ALLERTON AVENUE
1063,82.000000000000000,1064.000000000000000,WILLIAMSBRIDGE RD,211.000000000000000,2.000000000000000,Bronx,14.000000000000000,13.000000000000000,40.850110999999998,MORRIS PARK AV,-73.851529999999997,0.000000000000000,56270.000000000000000,0086669,BX03119,34.000000000000000,MORRIS PARK AVENUE
1064,83.000000000000000,1065.000000000000000,BURKE AV,212.000000000000000,2.000000000000000,Bronx,16.000000000000000,12.000000000000000,40.871578999999997,Bronxwood Av,-73.861248000000003,0.000000000000000,57429.000000000000000,0087854,BX03120,36.000000000000000,BRONXWOOD AVENUE
1065,81.000000000000000,1066.000000000000000,BRONX BLVD,212.000000000000000,2.000000000000000,Bronx,16.000000000000000,12.000000000000000,40.894433999999997,E 233 ST,-73.861018999999999,0.000000000000000,50568.000000000000000,0141399,BX03121,36.000000000000000,EAST 233 STREET
1066,81.000000000000000,1067.000000000000000,TIBBETT AV,208.000000000000000,2.000000000000000,Bronx,16.000000000000000,11.000000000000000,40.881048000000000,W 231 ST,-73.908602000000002,0.000000000000000,75824.000000000000000,0174587,BX03122,34.000000000000000,WEST 231 STREET
1067,81.000000000000000,1068.000000000000000,W 246 ST,208.000000000000000,2.000000000000000,Bronx,16.000000000000000,11.000000000000000,40.893903000000002,Henry Hudson Pkwy East,-73.907897000000006,0.000000000000000,59456.000000000000000,0174624,BX03123,34.000000000000000,HENRY HUDSON PARKWAY EAST
1068,82.000000000000000,1069.000000000000000,ERSKINE PL,210.000000000000000,2.000000000000000,Bronx,16.000000000000000,12.000000000000000,40.861336000000001,EARHART LANE,-73.822652000000005,0.000000000000000,139344.000000000000000,0221223,BX03124,36.000000000000000,EARHART LANE
1069,86.000000000000000,1070.000000000000000,JEROME AV,205.000000000000000,2.000000000000000,Bronx,15.000000000000000,14.000000000000000,40.853608999999999,E BURNSIDE AV,-73.907038000000000,0.000000000000000,65183.000000000000000,0073070,BX03125,33.000000000000000,EAST BURNSIDE AVENUE
1070,81.000000000000000,1071.000000000000000,E 210 ST,207.000000000000000,2.000000000000000,Bronx,13.000000000000000,11.000000000000000,40.879379000000000,BAINBRIDGE AV,-73.879170999999999,0.000000000000000,50993.000000000000000,0080591,BX03130,36.000000000000000,BAINBRIDGE AVENUE
1071,87.000000000000000,1072.000000000000000,RANDALL AV,209.000000000000000,2.000000000000000,Bronx,15.000000000000000,18.000000000000000,40.818652000000000,PUGSLEY AV,-73.854139000000004,0.000000000000000,56073.000000000000000,0085450,BX03131,32.000000000000000,PUGSLEY AVENUE
1072,85.000000000000000,1073.000000000000000,MANOR AV,209.000000000000000,2.000000000000000,Bronx,15.000000000000000,18.000000000000000,40.833739999999999,E 174 ST,-73.877038999999996,0.000000000000000,41817.000000000000000,9004440,BX03132,32.000000000000000,EAST 174 STREET
1073,85.000000000000000,1074.000000000000000,ROSEDALE AV,209.000000000000000,2.000000000000000,Bronx,15.000000000000000,18.000000000000000,40.816614999999999,RANDALL AV,-73.865313999999998,0.000000000000000,57514.000000000000000,0085122,BX03133,32.000000000000000,RANDALL AVENUE
1074,85.000000000000000,1075.000000000000000,TAYLOR AV,209.000000000000000,2.000000000000000,Bronx,15.000000000000000,18.000000000000000,40.817163000000001,RANDALL AV,-73.862397999999999,0.000000000000000,57511.000000000000000,0085175,BX03134,34.000000000000000,RANDALL AVENUE
1075,79.000000000000000,1076.000000000000000,ARTHUR AV,206.000000000000000,2.000000000000000,Bronx,15.000000000000000,17.000000000000000,40.845973000000001,E TREMONT AV,-73.892456999999993,0.000000000000000,36203.000000000000000,0078692,BX03135,33.000000000000000,EAST TREMONT AVENUE
1076,80.000000000000000,1077.000000000000000,MACE AV,211.000000000000000,2.000000000000000,Bronx,14.000000000000000,13.000000000000000,40.862782000000003,Williamsbridge Rd,-73.858062000000004,0.000000000000000,41980.000000000000000,0087937,BX03136,34.000000000000000,WILLIAMSBRIDGE ROAD
1077,81.000000000000000,1078.000000000000000,WHITE PLAINS RD,212.000000000000000,2.000000000000000,Bronx,16.000000000000000,11.000000000000000,40.898502000000001,NEREID AV,-73.854703999999998,0.000000000000000,58517.000000000000000,0089250,BX03137,36.000000000000000,NEREID AVENUE
1078,84.000000000000000,1079.000000000000000,ST ANN'S AV,201.000000000000000,2.000000000000000,Bronx,15.000000000000000,17.000000000000000,40.814535999999997,E 149 ST,-73.913438999999997,0.000000000000000,35839.000000000000000,0070209,BX03139,32.000000000000000,EAST 149 STREET
1079,84.000000000000000,1080.000000000000000,JACKSON AV,201.000000000000000,2.000000000000000,Bronx,15.000000000000000,8.000000000000000,40.805011000000000,E 138 ST,-73.912975000000003,0.000000000000000,57268.000000000000000,0070153,BX03140,29.000000000000000,EAST 138 STREET
1080,84.000000000000000,1081.000000000000000,JACKSON AV,201.000000000000000,2.000000000000000,Bronx,15.000000000000000,8.000000000000000,40.804847000000002,E 138 ST,-73.913049000000001,0.000000000000000,57268.000000000000000,0070153,BX03141,29.000000000000000,EAST 138 STREET
1081,79.000000000000000,1082.000000000000000,Concourse Village East,204.000000000000000,2.000000000000000,Bronx,15.000000000000000,16.000000000000000,40.825387999999997,E 161 ST,-73.918235999999993,0.000000000000000,62319.000000000000000,0071744,BX03142,32.000000000000000,EAST 161 STREET
1082,84.000000000000000,1083.000000000000000,TRINITY AV,201.000000000000000,2.000000000000000,Bronx,15.000000000000000,8.000000000000000,40.813378999999998,E 149 ST,-73.910292999999996,9004716.000000000000000,151265.000000000000000,9001759,BX03143,29.000000000000000,EAST 149 STREET
1083,84.000000000000000,1084.000000000000000,WALES AV,201.000000000000000,2.000000000000000,Bronx,15.000000000000000,8.000000000000000,40.812691999999998,E 149 ST,-73.906951000000007,0.000000000000000,35832.000000000000000,0070549,BX03144,29.000000000000000,EAST 149 STREET
1084,87.000000000000000,1085.000000000000000,STARLING AV,209.000000000000000,2.000000000000000,Bronx,14.000000000000000,18.000000000000000,40.836042999999997,UNION PORT RD,-73.856329000000002,0.000000000000000,57553.000000000000000,0225303,BX03146,32.000000000000000,UNIONPORT ROAD
1085,87.000000000000000,1086.000000000000000,E TREMONT AV,209.000000000000000,2.000000000000000,Bronx,14.000000000000000,18.000000000000000,40.841130999999997,UNION PORT RD,-73.863169999999997,0.000000000000000,41689.000000000000000,0148383,BX03147,32.000000000000000,UNIONPORT ROAD
1086,87.000000000000000,1087.000000000000000,Metropolitan Oval,209.000000000000000,2.000000000000000,Bronx,14.000000000000000,18.000000000000000,40.839433000000000,UNION PORT RD,-73.861874999999998,78979.000000000000000,117691.000000000000000,0219813,BX03148,32.000000000000000,UNIONPORT ROAD
1087,78.000000000000000,1088.000000000000000,SEDGWICK AV,207.000000000000000,2.000000000000000,Bronx,13.000000000000000,14.000000000000000,40.862896999999997,W FORDHAM RD,-73.908585000000002,0.000000000000000,60858.000000000000000,0073106,BX03149,33.000000000000000,WEST FORDHAM ROAD
1088,79.000000000000000,1089.000000000000000,E 170 ST,203.000000000000000,2.000000000000000,Bronx,15.000000000000000,16.000000000000000,40.836494000000002,WEBSTER AV,-73.907093000000003,9004977.000000000000000,50519.000000000000000,9002881,BX03150,33.000000000000000,WEBSTER AVENUE
1089,79.000000000000000,1090.000000000000000,E 169 ST,203.000000000000000,2.000000000000000,Bronx,15.000000000000000,16.000000000000000,40.834201999999998,WEBSTER AV,-73.908390999999995,9004836.000000000000000,50520.000000000000000,9002848,BX03151,33.000000000000000,WEBSTER AVENUE
1090,84.000000000000000,1091.000000000000000,E 143 ST,201.000000000000000,2.000000000000000,Bronx,15.000000000000000,8.000000000000000,40.815218999999999,MORRIS AV,-73.924032999999994,0.000000000000000,37941.000000000000000,0069945,BX03153,29.000000000000000,MORRIS AVENUE
1091,84.000000000000000,1092.000000000000000,E 138 ST & E 140 ST,201.000000000000000,2.000000000000000,Bronx,15.000000000000000,8.000000000000000,40.812823000000002,MORRIS AV,-73.925757000000004,42848.000000000000000,151442.000000000000000,0266137,BX03154,29.000000000000000,MORRIS AVENUE
1092,84.000000000000000,1093.000000000000000,MORRIS AV,201.000000000000000,2.000000000000000,Bronx,15.000000000000000,17.000000000000000,40.817602000000001,E 149 ST,-73.923120999999995,0.000000000000000,35844.000000000000000,0069836,BX03155,29.000000000000000,EAST 149 STREET
1093,83.000000000000000,1094.000000000000000,SEYMOUR AV,212.000000000000000,2.000000000000000,Bronx,16.000000000000000,12.000000000000000,40.876151000000000,BOSTON RD,-73.849473000000003,0.000000000000000,54523.000000000000000,0088298,BX03157,36.000000000000000,BOSTON ROAD
1094,85.000000000000000,1095.000000000000000,SIMPSON ST,202.000000000000000,2.000000000000000,Bronx,15.000000000000000,17.000000000000000,40.821069999999999,E 163 ST,-73.893158000000000,0.000000000000000,88329.000000000000000,0077537,BX03158,32.000000000000000,EAST 163 STREET
1095,85.000000000000000,1096.000000000000000,FOX ST,202.000000000000000,2.000000000000000,Bronx,15.000000000000000,17.000000000000000,40.820875000000001,E 163 ST,-73.893597999999997,0.000000000000000,88329.000000000000000,0077537,BX03159,32.000000000000000,EAST 163 STREET
1096,84.000000000000000,1097.000000000000000,FAILE ST,202.000000000000000,2.000000000000000,Bronx,15.000000000000000,17.000000000000000,40.815905000000001,HUNTS POINT AV,-73.887088000000006,0.000000000000000,63321.000000000000000,0077709,BX03160,32.000000000000000,HUNTS POINT AVENUE
1097,79.000000000000000,1098.000000000000000,E 153 ST & E 154 ST,201.000000000000000,2.000000000000000,Bronx,15.000000000000000,17.000000000000000,40.820478999999999,MORRIS AV,-73.921232000000003,0.000000000000000,37947.000000000000000,0069976,BX03162,32.000000000000000,MORRIS AVENUE
1098,84.000000000000000,1099.000000000000000,E 138 ST,201.000000000000000,2.000000000000000,Bronx,15.000000000000000,8.000000000000000,40.808895999999997,WILLIS AV,-73.922860999999997,42922.000000000000000,62169.000000000000000,9004594,BX03163,29.000000000000000,WILLIS AVENUE
1099,84.000000000000000,1100.000000000000000,E 144 ST,201.000000000000000,2.000000000000000,Bronx,15.000000000000000,8.000000000000000,40.813051999999999,WILLIS AV,-73.919861999999995,0.000000000000000,62182.000000000000000,0070043,BX03164,29.000000000000000,WILLIS AVENUE
1100,84.000000000000000,1101.000000000000000,E 144 ST,201.000000000000000,2.000000000000000,Bronx,15.000000000000000,8.000000000000000,40.812750000000001,WILLIS AV,-73.920392000000007,0.000000000000000,62181.000000000000000,0070041,BX03165,29.000000000000000,WILLIS AVENUE
1101,84.000000000000000,1102.000000000000000,E 138 ST,201.000000000000000,2.000000000000000,Bronx,15.000000000000000,8.000000000000000,40.809344000000003,WILLIS AV,-73.922883999999996,0.000000000000000,62168.000000000000000,0069921,BX03166,29.000000000000000,WILLIS AVENUE
1102,81.000000000000000,1103.000000000000000,E GUN HILL RD,207.000000000000000,2.000000000000000,Bronx,13.000000000000000,11.000000000000000,40.880678000000003,BAINBRIDGE AV,-73.878746000000007,0.000000000000000,50992.000000000000000,0080594,BX03167,36.000000000000000,BAINBRIDGE AVENUE
1103,79.000000000000000,1104.000000000000000,3 AV,203.000000000000000,2.000000000000000,Bronx,15.000000000000000,17.000000000000000,40.824060000000003,E 163 ST,-73.909008000000000,0.000000000000000,61044.000000000000000,0070598,BX03169,32.000000000000000,EAST 163 STREET
1104,79.000000000000000,1105.000000000000000,CROTONA AV,203.000000000000000,2.000000000000000,Bronx,15.000000000000000,17.000000000000000,40.836624999999998,Claremont Pkwy,-73.897518000000005,0.000000000000000,177111.000000000000000,0298400,BX03171,33.000000000000000,CROTONA PARK GREENWAY
1105,79.000000000000000,1106.000000000000000,WASHINGTON AV,203.000000000000000,2.000000000000000,Bronx,15.000000000000000,16.000000000000000,40.839078000000001,Claremont Pkwy,-73.902934999999999,0.000000000000000,35291.000000000000000,0078180,BX03172,33.000000000000000,CLAREMONT PARKWAY
1106,79.000000000000000,1107.000000000000000,WASHINGTON AV,203.000000000000000,2.000000000000000,Bronx,15.000000000000000,16.000000000000000,40.838622999999998,Claremont Pkwy,-73.902356999999995,0.000000000000000,35292.000000000000000,0078321,BX03173,33.000000000000000,CLAREMONT PARKWAY
1107,85.000000000000000,1108.000000000000000,BOONE AV,203.000000000000000,2.000000000000000,Bronx,15.000000000000000,17.000000000000000,40.836089999999999,E 174 ST,-73.883724000000001,0.000000000000000,41827.000000000000000,0079098,BX03174,32.000000000000000,EAST 174 STREET
1108,82.000000000000000,1109.000000000000000,COOP CITY BLVD,210.000000000000000,2.000000000000000,Bronx,16.000000000000000,12.000000000000000,40.878003000000000,Dreiser Loop East,-73.828249000000000,0.000000000000000,87414.000000000000000,0184246,BX03175,36.000000000000000,DREISER LOOP
1109,81.000000000000000,1110.000000000000000,W 238 ST,208.000000000000000,2.000000000000000,Bronx,16.000000000000000,11.000000000000000,40.887988999999997,RIVERDALE AV,-73.907633000000004,45003.000000000000000,66090.000000000000000,0073434,BX03177,34.000000000000000,RIVERDALE AVENUE
1110,81.000000000000000,1111.000000000000000,W 236 ST,208.000000000000000,2.000000000000000,Bronx,16.000000000000000,11.000000000000000,40.886861000000003,RIVERDALE AV,-73.906948000000000,0.000000000000000,155603.000000000000000,0271071,BX03178,34.000000000000000,RIVERDALE AVENUE
1111,86.000000000000000,1112.000000000000000,E 179 ST,205.000000000000000,2.000000000000000,Bronx,15.000000000000000,14.000000000000000,40.851267999999997,Grand Concourse,-73.904864000000003,90143.000000000000000,35806.000000000000000,0148745,BX0318,33.000000000000000,GRAND CONCOURSE
1112,79.000000000000000,1113.000000000000000,E 165 ST,203.000000000000000,2.000000000000000,Bronx,15.000000000000000,17.000000000000000,40.823861999999998,PROSPECT AV,-73.900020999999995,0.000000000000000,36383.000000000000000,0077357,BX03180,32.000000000000000,PROSPECT AVENUE
1113,80.000000000000000,1114.000000000000000,SEMINOLE ST,211.000000000000000,2.000000000000000,Bronx,14.000000000000000,13.000000000000000,40.854883000000001,EASTCHESTER RD,-73.843592000000001,53873.000000000000000,54445.000000000000000,0088433,BX03181,34.000000000000000,EASTCHESTER ROAD
1114,80.000000000000000,1115.000000000000000,ASTOR AV,211.000000000000000,2.000000000000000,Bronx,14.000000000000000,13.000000000000000,40.859814000000000,EASTCHESTER RD,-73.842917999999997,0.000000000000000,54438.000000000000000,0088457,BX03182,34.000000000000000,EASTCHESTER ROAD
1115,80.000000000000000,1116.000000000000000,WILLIAMSBRIDGE RD,211.000000000000000,2.000000000000000,Bronx,14.000000000000000,13.000000000000000,40.850242000000001,MORRIS PARK AV,-73.851768000000007,0.000000000000000,56270.000000000000000,0086669,BX03183,34.000000000000000,MORRIS PARK AVENUE
1116,79.000000000000000,1117.000000000000000,CLAREMONT PKWY,203.000000000000000,2.000000000000000,Bronx,15.000000000000000,17.000000000000000,40.836286999999999,CROTONA AV,-73.897642000000005,47948.000000000000000,52761.000000000000000,0119876,BX03184,33.000000000000000,CROTONA AVENUE
1117,79.000000000000000,1118.000000000000000,E 168 ST,203.000000000000000,2.000000000000000,Bronx,15.000000000000000,16.000000000000000,40.830509999999997,FRANKLIN AV,-73.903471999999994,47740.000000000000000,84630.000000000000000,0078127,BX03186,32.000000000000000,FRANKLIN AVENUE
1118,81.000000000000000,1119.000000000000000,JEROME AV,212.000000000000000,2.000000000000000,Bronx,16.000000000000000,11.000000000000000,40.886755000000001,BAINBRIDGE AV,-73.877707999999998,64995.000000000000000,51015.000000000000000,0108866,BX03187,34.000000000000000,BAINBRIDGE AVENUE
1119,87.000000000000000,1120.000000000000000,UNION PORT RD,211.000000000000000,2.000000000000000,Bronx,14.000000000000000,15.000000000000000,40.844844000000002,MORRIS PARK AV,-73.867470999999995,0.000000000000000,56249.000000000000000,0085886,BX03188,33.000000000000000,MORRIS PARK AVENUE
1120,80.000000000000000,1121.000000000000000,BARNES AV,211.000000000000000,2.000000000000000,Bronx,14.000000000000000,13.000000000000000,40.845989000000003,MORRIS PARK AV,-73.862942000000004,0.000000000000000,56244.000000000000000,0086204,BX03189,33.000000000000000,MORRIS PARK AVENUE
1121,80.000000000000000,1122.000000000000000,RADCLIFF AV,211.000000000000000,2.000000000000000,Bronx,14.000000000000000,13.000000000000000,40.847692000000002,MORRIS PARK AV,-73.857427999999999,0.000000000000000,56236.000000000000000,0086354,BX03190,34.000000000000000,MORRIS PARK AVENUE
